Id,Descripción,Localización,Enlace,Precio,Última Actualización,Consumo Energético,Emisiones Co2,Tipo De Operación,Timestamp_Scrapeo,Superficie Construida,Habitaciones,Baños,Antigüedad,Conservación,Superficie Útil,Planta,Tipo De Casa
979906d4-bff3-4cd9-bdce-c7bd4da08beb,Casa en venta en Pueblo,Zarzalejo,https://www.pisos.com/comprar/casa-zarzalejo_centro_urbano-45890053213_103800/,450000.0,2024-10-10,,,compra,2024-11-06T03:39:22.448179,300.0,5,5,No especificado,En buen estado,No especificado,No especificado,Casa
7861d8c5-14c7-44f4-833e-7bf109b2f0f3,"Piso en venta en Calle de Santa Engracia, cerca de Glorieta del Pintor Sorolla",Trafalgar (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/piso-trafalgar28010-42596200756_100500/,1350000.0,2024-11-04,,,compra,2024-11-06T03:39:25.113232,138.0,2,2,No especificado,No especificado,No especificado,7ª,Piso
7973b60b-d717-4827-b319-5744c03a5263,Piso en venta en Madrid,Recoletos (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-recoletos28001-48433256858_100500/,2200000.0,2024-11-04,,,compra,2024-11-06T03:39:27.587722,150.0,2,2,No especificado,En buen estado,No especificado,3ª,Piso
eca326b1-a755-49f6-8e26-3e1e77b3249b,Chalet en venta en Área de Villanueva de La Cañada,Núcleo Urbano (Villanueva de la Cañada),https://www.pisos.com/comprar/chalet-villanueva_de_la_canada_nucleo_urbano-43374651862_100500/,755000.0,2024-09-04,,,compra,2024-11-06T03:39:30.249148,423.0,7,6,No especificado,No especificado,No especificado,No especificado,Chalet
1cb754b9-4f28-449a-8c89-2af756ce3a5c,Casa en venta en Calle de Carmelo Rodríguez,Colmenarejo,https://www.pisos.com/comprar/casa-colmenarejo_centro_urbano-25860699655_100500/,595000.0,2024-10-27,,,compra,2024-11-06T03:39:32.722052,624.0,5,4,Entre 30 y 50 años,En buen estado,600.0,No especificado,Casa
f13079af-e0f2-41c3-9892-a216e6126a36,Casa en venta en Bonanza,Bonanza (Boadilla del Monte),https://www.pisos.com/comprar/casa-bonanza_distrito-44186258353_101800/,1400000.0,2024-09-27,,,compra,2024-11-06T03:39:35.432748,554.0,6,6,Entre 10 y 20 años,No especificado,No especificado,No especificado,Casa
11c177be-920f-4929-93a8-c5c802237b1b,"Piso en venta en Calle de las Eras de Móstoles, 11",Núcleo Urbano (Villanueva de la Cañada),https://www.pisos.com/comprar/piso-villanueva_de_la_canada_nucleo_urbano-46764874518_514966/,301940.0,2024-10-08,,,compra,2024-11-06T03:39:37.891246,46.0,1,1,Menos de 5 años,A estrenar,36.0,2ª,Piso
c740a770-156b-49d6-98a4-3055f9acfe63,Casa adosada en venta en Estación-Zona Norte,Estación-Zona Norte (Pozuelo de Alarcón),https://www.pisos.com/comprar/casa_adosada-estacion_zona_norte28224-48347050630_101800/,1780000.0,2024-10-28,,,compra,2024-11-06T03:39:40.555777,408.0,4,5,Entre 10 y 20 años,No especificado,No especificado,No especificado,Casa
f16840a6-98ad-4252-80aa-07e96cda73a7,Chalet pareado en venta en Calle Lago Sanabria,Moralzarzal,https://www.pisos.com/comprar/chalet_pareado-moralzarzal_centro_urbano-48420740521_525831/,439000.0,2024-10-22,,,compra,2024-11-06T03:39:43.068999,280.0,3,3,Entre 30 y 50 años,En buen estado,170.0,No especificado,Chalet
dd04009d-1f1c-4968-aac5-1182dc6c85c3,Piso en venta en Calle de La Coruña,"Pryconsa, Juan de Austria (Distrito El Val. Alcalá de Henares)",https://www.pisos.com/comprar/piso-pryconsa_juan_de_austria28804-48385234148_100500/,149000.0,2024-10-22,,,compra,2024-11-06T03:39:45.751234,90.0,3,1,Entre 30 y 50 años,En buen estado,83.0,2ª,Piso
5497fca7-c392-403b-9d03-4235fabbbddc,Piso en venta en Recoletos,Recoletos (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-recoletos28001-47592629286_149200/,1200000.0,2024-10-31,,,compra,2024-11-06T03:39:48.214926,89.0,2,2,Entre 30 y 50 años,A estrenar,89.0,1ª,Piso
e9bd383f-b67e-42d3-b5bc-d3bd897c7bd6,Finca rústica en venta en Calle 519,Zona Calle Casa Amarilla (Galapagar),https://www.pisos.com/comprar/finca_rustica-zona_calle_casa_amarilla28260-32592470827_100500/,2200000.0,2024-11-03,,,compra,2024-11-06T03:39:51.688229,789.0,8,4,No especificado,No especificado,560.0,No especificado,Otro
4710ba5a-58f7-44b0-af05-c398f6cd9dd3,Piso en venta en Parque Inlasa,Parque Inlasa (Parla),https://www.pisos.com/comprar/piso-parque_inlasa28981-47540565507_524396/,155000.0,2024-11-04,,,compra,2024-11-06T03:39:54.721179,67.0,2,1,Más de 50 años,Reformado,62.0,4ª,Piso
afb45a00-c1f0-4449-8a1c-3f7d04e05460,Piso en venta en Calle de Emilio Rubín,Atalaya (Distrito Ciudad Lineal. Madrid Capital),https://www.pisos.com/comprar/piso-ciudad_lineal_atalaya-98368136294_517093/,290000.0,2024-10-30,,,compra,2024-11-06T03:39:57.188363,48.0,1,1,Entre 20 y 30 años,A estrenar,38.0,Bajo,Piso
789220cb-aaf9-4605-8a39-211edd9662fe,Chalet en venta en Nueva España,El Viso (Distrito Chamartín. Madrid Capital),https://www.pisos.com/comprar/chalet-chamartin_el_viso28016-48383796933_102100/,3500000.0,2024-11-04,,,compra,2024-11-06T03:39:59.889088,376.0,5,6,No especificado,No especificado,No especificado,No especificado,Chalet
f274c372-5995-43d5-86c0-ee085c056087,Piso en venta en Recoletos,Recoletos (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-recoletos28001-48432079866_100500/,2500000.0,2024-10-25,,,compra,2024-11-06T03:40:02.370465,190.0,5,4,No especificado,En buen estado,No especificado,2ª,Piso
56b6223b-d686-4cf4-a1c6-b570bb0528ac,Piso en venta en Goya,Goya (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-goya28009-35045981372_149200/,1700000.0,2024-10-31,,,compra,2024-11-06T03:40:05.041629,220.0,4,3,Más de 50 años,A reformar,No especificado,3ª,Piso
20be455d-9703-4761-af12-c6daad54a3f2,Casa unifamiliar en venta en Calle del Borrico Parra,Moralzarzal,https://www.pisos.com/comprar/casa_unifamiliar-moralzarzal_centro_urbano-33407324151_403500/,1000000.0,2024-11-03,,,compra,2024-11-06T03:40:07.508475,744.0,5,6,Entre 10 y 20 años,En buen estado,710.0,No especificado,Casa
31e7d67b-840f-4d67-9aa1-547be402ae74,Piso en venta en Lista,Lista (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-lista_barrio28006-47587598470_108900/,640000.0,2024-10-23,Consumo:338 kWh/m² año,Emisiones:68 Kg CO₂/m² año,compra,2024-11-06T03:40:10.185325,68.0,1,1,Entre 30 y 50 años,No especificado,56.0,4ª,Piso
69b5bc52-a0d6-4e94-8dc4-c12ff636725a,Casa en venta en Montepríncipe,Montepríncipe (Boadilla del Monte),https://www.pisos.com/comprar/casa-boadilla_del_monte_monteprincipe28660-41729159778_101800/,2850000.0,2024-07-22,,,compra,2024-11-06T03:40:12.656975,700.0,5,6,Menos de 5 años,No especificado,No especificado,No especificado,Casa
ab9482ef-0d84-443e-9510-268212fdf04f,Casa unifamiliar en venta en Villamanta,Villamanta,https://www.pisos.com/comprar/casa_unifamiliar-villamanta_centro_urbano-44181277676_100200/,169900.0,2024-07-25,,,compra,2024-11-06T03:40:15.309155,70.0,3,1,No especificado,En buen estado,No especificado,No especificado,Casa
d1c4e73e-12b3-49a8-96d4-8c6702743b24,Chalet en venta en Ciudalcampo,Ciudalcampo-Fuente del Fresno (San Sebastián de los Reyes),https://www.pisos.com/comprar/chalet-ciudalcampo_fuente_del_fresno28707-48408373672_102100/,2480000.0,2024-11-04,,,compra,2024-11-06T03:40:17.791100,1.05,5,7,No especificado,No especificado,No especificado,No especificado,Chalet
fc7b11d1-3233-4c59-afec-7e5c24f9ff95,Piso en venta en Travesía del Conde Duque,Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-universidad_malasana28015-45032475931_996542/,1290000.0,2024-11-04,,,compra,2024-11-06T03:40:20.468864,147.0,3,3,Más de 50 años,Reformado,135.0,1ª,Piso
c099ba2b-57c8-476a-942c-f2a278ed0953,Piso en venta en Calle Nuñes de Balboa,Castellana (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-salamanca_castellana28006-39197698241_517093/,1150000.0,2024-10-26,,,compra,2024-11-06T03:40:22.964855,152.0,6,3,Entre 20 y 30 años,A reformar,132.0,5ª,Piso
7e12bda3-2c0e-49ba-9787-da9757f29b94,Piso en venta en Calle de la Constitución,Centro (Alcobendas),https://www.pisos.com/comprar/piso-alcobendas_centro28100-48341654601_100500/,230000.0,2024-11-04,,,compra,2024-11-06T03:40:25.700134,90.0,2,1,No especificado,En buen estado,No especificado,4ª,Piso
785ba095-695e-4519-aec3-d6a2f4ff27f1,"Casa en venta en Calle Real, cerca de Calle de San Antón",Cadalso de los Vidrios,https://www.pisos.com/comprar/casa-cadalso_de_los_vidrios_centro_urbano-45916577288_519303/,47000.0,2024-11-04,,,compra,2024-11-06T03:40:28.133736,80.0,2,1,Más de 50 años,A reformar,80.0,No especificado,Casa
1e14366f-98f4-4fe1-af43-b092482be8e6,Chalet pareado en venta en Calle de Luarca,Navalcarnero,https://www.pisos.com/comprar/chalet_pareado-navalcarnero_centro_urbano-45099064716_525846/,399000.0,2024-08-23,,,compra,2024-11-06T03:40:30.801611,295.0,4,4,Entre 30 y 50 años,En buen estado,284.0,No especificado,Chalet
bf160cd3-39f0-46fb-b52e-da1ff597a8cc,Piso en venta en Palacio,Palacio (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-centro_palacio28013-49181123024_100500/,829000.0,2024-11-05,,,compra,2024-11-06T03:40:34.103932,99.0,2,2,Más de 50 años,No especificado,89.0,2ª,Piso
eee855e9-4eaa-4c73-bee0-f42167e06a22,Chalet en venta en Calle de Caravaca,Las Marías (Torrelodones),https://www.pisos.com/comprar/chalet-las_marias-46735429189_100500/,1670000.0,2024-08-30,,,compra,2024-11-06T03:40:36.677283,360.0,5,4,No especificado,No especificado,310.0,No especificado,Chalet
32f0f1f3-f6ab-4ec3-adf1-249e10d8bbee,Piso en venta en Pinto,Centro-Egido (Pinto),https://www.pisos.com/comprar/piso-centro_egido-43424374253_105700/,129900.0,2024-10-28,,,compra,2024-11-06T03:40:39.335481,93.0,3,2,Más de 50 años,No especificado,87.0,1ª,Piso
36f129c6-828e-4878-b88d-8e0f0d57d791,Piso en venta en Madrid,Pacífico (Distrito Retiro. Madrid Capital),https://www.pisos.com/comprar/piso-retiro_pacifico28007-38374980889_100500/,550000.0,2024-08-16,,,compra,2024-11-06T03:40:41.818610,141.0,5,3,Más de 50 años,No especificado,120.0,1ª,Piso
4ad7b9e1-b5f8-4c9f-b1b1-e9d74b6f5ff2,"Piso en venta en Calle de Villaamil, cerca de Calle de Ambrosio Vallejo",Berruguete (Distrito Tetuán. Madrid Capital),https://www.pisos.com/comprar/piso-berruguete28039-48403688875_523110/,168500.0,2024-10-14,,,compra,2024-11-06T03:40:44.477939,38.0,2,1,Más de 50 años,A reformar,32.0,1ª,Piso
4205b26b-8939-4600-a0f1-189822fa8c62,Piso en venta en Justicia-Chueca,Justicia-Chueca (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-justicia_chueca28004-47546867738_999282/,670000.0,2024-10-09,,,compra,2024-11-06T03:40:46.938261,130.0,5,2,No especificado,En buen estado,120.0,Principal,Piso
22243fe1-199e-4749-9f52-5f08ecbc45be,Casa pareada en venta en Calle de las Poderosas,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),https://www.pisos.com/comprar/casa_pareada-casco_historico_de_barajas-48395690017_100200/,180000.0,2024-10-25,,,compra,2024-11-06T03:40:49.599510,79.0,2,1,Más de 50 años,En buen estado,No especificado,No especificado,Casa
04ce0ca3-9834-4224-bc72-e32333d53f3b,Piso en venta en Gaztambide,Gaztambide (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/piso-gaztambide28015-48340145398_100200/,530000.0,2024-10-17,,,compra,2024-11-06T03:40:52.197503,147.0,4,2,Más de 50 años,Reformado,No especificado,No especificado,Piso
bb9113ed-3b94-4921-9863-a13a3b9fba9d,Piso en venta en Calle de Pinilla del Valle,Prosperidad (Distrito Chamartín. Madrid Capital),https://www.pisos.com/comprar/piso-chamartin_prosperidad28002-26736319345_100200/,550000.0,2024-07-15,Consumo:158 kWh/m² año,Emisiones:33 Kg CO₂/m² año,compra,2024-11-06T03:40:54.865682,108.0,3,2,Más de 50 años,En buen estado,No especificado,5ª,Piso
307cb0f6-7cf2-4afd-801d-b146669bd57b,"Piso en venta en Calle de San Bernardo, cerca de Calle de Fuencarral",Arapiles (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/piso-chamberi_arapiles28015-45062182792_100500/,2125000.0,2024-11-04,,,compra,2024-11-06T03:40:57.335510,252.0,4,5,No especificado,A estrenar,No especificado,4ª,Piso
65c424f9-a38a-4e7b-ab5d-6f5af9bfb719,"Piso en venta en Puerta de Madrid, El Juncal","Puerta de Madrid, El Juncal (Distrito Reyes Católicos. Alcalá de Henares)",https://www.pisos.com/comprar/piso-puerta_de_madrid_el_juncal28802-47576322793_100200/,205000.0,2024-09-13,,,compra,2024-11-06T03:41:00.031391,84.0,3,1,Más de 50 años,En buen estado,No especificado,No especificado,Piso
c0cbfbc7-6236-4a14-bc02-8c16a3030a20,"Casa adosada en venta en Calle Egido, 14",Becerril de la Sierra,https://www.pisos.com/comprar/casa_adosada-becerril_de_la_sierra_centro_urbano-44187523223_101800/,189900.0,2024-11-03,Consumo:247 kWh/m² año,Emisiones:47 Kg CO₂/m² año,compra,2024-11-06T03:41:02.497145,172.0,3,3,No especificado,No especificado,No especificado,No especificado,Casa
0986b613-eedb-4c75-9cea-e7a31afde4ee,Casa adosada en venta en Valverde de Alcala,Valverde de Alcalá,https://www.pisos.com/comprar/casa_adosada-valverde_de_alcala_centro_urbano28812-43344466414_100500/,157260.0,2024-11-05,,,compra,2024-11-06T03:41:05.203016,190.0,4,3,No especificado,No especificado,180.0,No especificado,Casa
22af6b46-3b6a-4d60-8695-a66591f2d45d,Piso en venta en Calle de la Academia,Jerónimos (Distrito Retiro. Madrid Capital),https://www.pisos.com/comprar/piso-jeronimos28014-35884579341_100500/,1200000.0,2024-10-29,,,compra,2024-11-06T03:41:07.677408,124.0,2,2,No especificado,A estrenar,No especificado,2ª,Piso
7b68ed14-9f9b-4e39-ba21-72399d0e3826,Piso en venta en Nueva España,El Viso (Distrito Chamartín. Madrid Capital),https://www.pisos.com/comprar/piso-chamartin_el_viso28016-48366660658_102100/,495000.0,2024-11-04,,,compra,2024-11-06T03:41:10.391750,81.0,1,1,No especificado,No especificado,No especificado,No especificado,Piso
6a43b188-c78f-4b91-b9b3-d0bd478ee5bb,Piso en venta en Paseo San Francisco de Sales,Vallehermoso (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/piso-chamberi_vallehermoso28003-40083647872_109700/,976000.0,2024-09-07,,,compra,2024-11-06T03:41:12.867428,90.0,2,2,No especificado,A estrenar,No especificado,No especificado,Piso
e768ec18-100e-4c6f-804e-68a23849156b,Casa en venta en Núcleo Urbano,Núcleo Urbano (Villanueva de la Cañada),https://www.pisos.com/comprar/casa-villanueva_de_la_canada_nucleo_urbano-44264862910_106700/,615000.0,2024-11-03,,,compra,2024-11-06T03:41:15.553658,290.0,6,4,Entre 20 y 30 años,No especificado,250.0,No especificado,Casa
26b798ce-385e-41c6-96fd-805e75aa1de7,Piso en venta en Almendrales,Almendrales (Distrito Usera. Madrid Capital),https://www.pisos.com/comprar/piso-almendrales28026-47527391301_100200/,217000.0,2024-11-05,Consumo:320 kWh/m² año,Emisiones:67 Kg CO₂/m² año,compra,2024-11-06T03:41:18.165255,64.0,3,1,Entre 30 y 50 años,En buen estado,No especificado,No especificado,Piso
77048641-7d11-45a1-90c5-73a1570ac743,Piso en venta en Almendrales,Almendrales (Distrito Usera. Madrid Capital),https://www.pisos.com/comprar/piso-almendrales28026-47595800197_105100/,646500.0,2024-09-13,,,compra,2024-11-06T03:41:20.862046,97.0,3,2,No especificado,No especificado,No especificado,2ª,Piso
bac83995-a5c2-42ac-aa6d-a6cefddc79a2,Estudio en venta en Calle de Bustamante,Delicias (Distrito Arganzuela. Madrid Capital),https://www.pisos.com/comprar/estudio-arganzuela_delicias-42584509502_100500/,185000.0,2024-10-23,,,compra,2024-11-06T03:41:23.420115,35.0,No especificado,1,Más de 50 años,No especificado,No especificado,1ª,Estudio
997cce87-7873-4aae-8add-8411d71a066f,Piso en venta en Getafe,Las Margaritas-Universidad (Getafe),https://www.pisos.com/comprar/piso-las_margaritas_universidad28903-49246604342_100500/,160000.0,2024-11-02,,,compra,2024-11-06T03:41:26.018847,65.0,3,1,Más de 50 años,En buen estado,No especificado,3ª,Piso
d44b75aa-df99-45b2-a9fb-27bd75542a86,Finca rústica en venta en El Álamo,El Álamo,https://www.pisos.com/comprar/finca_rustica-el_alamo_centro_urbano-42515479552_108500/,95000.0,2024-11-02,,,compra,2024-11-06T03:41:28.600513,,No especificado,No especificado,No especificado,No especificado,No especificado,No especificado,Otro
a1a6f777-02fa-4f82-86a4-99cf6b644081,Dúplex en venta en Calle Pinto-San Roque,Calle Pinto-San Roque (Parla),https://www.pisos.com/comprar/duplex-calle_pinto_san_roque-45040018058_108500/,150000.0,2024-11-01,,,compra,2024-11-06T03:41:31.052581,85.0,3,2,No especificado,No especificado,No especificado,No especificado,Dúplex
c30fbb9c-34f8-4c43-8b50-ba03b3dc8cf5,Piso en venta en Embajadores-Lavapiés,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-46680563447_100200/,185000.0,2024-10-10,Consumo:180 kWh/m² año,Emisiones:90 Kg CO₂/m² año,compra,2024-11-06T03:41:33.672884,30.0,No especificado,1,Más de 50 años,En buen estado,No especificado,No especificado,Piso
b2fa291b-d14a-41c9-9200-daf7eee7762d,Piso en venta en Palomeras Bajas,Palomeras Bajas (Distrito Puente de Vallecas. Madrid Capital),https://www.pisos.com/comprar/piso-palomeras_bajas28053-48411424489_100200/,99000.0,2024-10-29,Consumo:300 kWh/m² año,Emisiones:63 Kg CO₂/m² año,compra,2024-11-06T03:41:36.182558,32.0,1,No especificado,Más de 50 años,En buen estado,No especificado,No especificado,Piso
79aaca32-fa02-415f-b6c5-181db9af880b,Piso en venta en Calle de José Marañón,Trafalgar (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/piso-trafalgar28010-48400442964_100500/,2500000.0,2024-11-01,,,compra,2024-11-06T03:41:39.039954,223.0,4,5,No especificado,En buen estado,No especificado,3ª,Piso
b5ce48d5-ac7e-4aad-b470-6ebc55f23b15,Dúplex en venta en Recoletos,Recoletos (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/duplex-recoletos28001-24238664856_996542/,2550000.0,2024-11-04,,,compra,2024-11-06T03:41:41.516573,235.0,3,4,Más de 50 años,Reformado,193.0,Bajo,Dúplex
dc7d9568-3f1c-4c84-a401-2d9bdcc766a7,Piso en venta en Avenida de la Gavia,Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital),https://www.pisos.com/comprar/piso-ensanche_de_vallecas_valdecarros28051-48425201267_521292/,325000.0,2024-10-10,,,compra,2024-11-06T03:41:44.282733,85.0,2,2,Entre 10 y 20 años,Reformado,60.0,2ª,Piso
85f1cbf9-d8fc-4ef5-b3c9-14a52fc24da9,Casa pareada en venta en Cubas de La Sagra,Cubas de La Sagra,https://www.pisos.com/comprar/casa_pareada-cubas_de_la_sagra_centro_urbano-47540958914_101000/,315000.0,2024-10-17,,,compra,2024-11-06T03:41:46.758712,217.0,4,4,No especificado,No especificado,No especificado,No especificado,Casa
db48166f-a264-4d44-a1c5-ab7f250273c4,Casa adosada en venta en Valdepastores-Pino Centinela-Las Encinas,Valdepastores-Pino Centinela-Las Encinas (Boadilla del Monte),https://www.pisos.com/comprar/casa_adosada-valdepastores_pino_centinela_las_encinas28669-38336530247_101800/,1125000.0,2024-05-21,,,compra,2024-11-06T03:41:49.923815,460.0,5,4,Entre 20 y 30 años,No especificado,No especificado,No especificado,Casa
e18ef95f-d35a-49c0-98d6-e86d1340c2d2,Piso en venta en Paracuellos de Jarama,Paracuellos de Jarama,https://www.pisos.com/comprar/piso-paracuellos_de_jarama_centro_urbano-45022779328_515299/,174900.0,2024-09-26,,,compra,2024-11-06T03:41:52.397605,50.0,1,1,Entre 20 y 30 años,En buen estado,50.0,2ª,Piso
442cea6d-6a65-4dae-9f72-50b438727483,Piso en venta en San Juan Bautista,San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital),https://www.pisos.com/comprar/piso-san_juan_bautista28043-44250424894_100200/,399000.0,2024-10-17,Consumo:243 kWh/m² año,Emisiones:50 Kg CO₂/m² año,compra,2024-11-06T03:41:55.136209,110.0,3,2,Entre 30 y 50 años,En buen estado,No especificado,3ª,Piso
1d9d9383-71ef-48ca-9d78-397fe3d94288,Chalet en venta en San Martín de Valdeiglesias,San Martín de Valdeiglesias,https://www.pisos.com/comprar/chalet-san_martin_de_valdeiglesias_centro_urbano-84188824495_101800/,2950000.0,2024-11-03,,,compra,2024-11-06T03:41:57.607722,1.0,11,9,Más de 50 años,No especificado,No especificado,No especificado,Chalet
8dfe7d21-1888-4786-bb5b-07652db2fb78,Piso en venta en Calle de los Naranjos,Centro (Alcobendas),https://www.pisos.com/comprar/piso-alcobendas_centro28100-45071662866_107000/,137600.0,2024-11-05,,,compra,2024-11-06T03:42:00.309070,57.0,3,1,No especificado,No especificado,No especificado,No especificado,Piso
ffa78aeb-fe67-451c-b667-e18f2f78f3f4,"Piso en venta en Calle de San Roque, cerca de Calle de Fidel Borrajo",Navalcarnero,https://www.pisos.com/comprar/piso-navalcarnero_centro_urbano-45887474278_101800/,139900.0,2024-10-27,,,compra,2024-11-06T03:42:02.783253,89.0,3,1,No especificado,No especificado,No especificado,2ª,Piso
1b034770-75a6-494d-ba6c-3f10df397082,Chalet rústico en venta en los Llanos,El Molar,https://www.pisos.com/comprar/chalet_rustico-el_molar_el_molar-660416724_197600/,310000.0,2024-11-04,,,compra,2024-11-06T03:42:05.485289,200.0,4,2,Entre 10 y 20 años,Reformado,200.0,No especificado,Chalet
d90e6057-ce75-49c2-876c-73a95d37b58e,Casa en venta en Calle Santolina,Villalbilla,https://www.pisos.com/comprar/casa-villalbilla_centro_urbano-48347981029_106000/,297000.0,2024-11-05,,,compra,2024-11-06T03:42:07.944677,222.0,4,3,No especificado,No especificado,No especificado,No especificado,Casa
35b309d2-8ec5-452a-b8e1-cfd195201c5d,Casa unifamiliar en venta en Centro,Centro (Arganda del Rey),https://www.pisos.com/comprar/casa_unifamiliar-arganda_del_rey_centro-43384359076_100200/,130000.0,2024-04-27,Consumo:182 kWh/m² año,Emisiones:38 Kg CO₂/m² año,compra,2024-11-06T03:42:10.697960,362.0,6,2,No especificado,No especificado,No especificado,No especificado,Casa
a051f236-af72-41d4-9f31-2a731feb69a9,Piso en venta en Chorrillo,Chorrillo (Distrito Chorrillo-Garena. Alcalá de Henares),https://www.pisos.com/comprar/piso-chorrillo28806-46686232200_100500/,160000.0,2024-10-28,,,compra,2024-11-06T03:42:13.173034,80.0,3,1,Entre 30 y 50 años,A reformar,No especificado,6ª,Piso
c62dac63-313b-4e87-8409-3b97e14bdab4,"Apartamento en venta en Calle de Santa Engracia, cerca de Calle de José Abascal",Ríos Rosas (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/apartamento-rios_rosas28003-48366232129_101800/,1600000.0,2024-10-16,,,compra,2024-11-06T03:42:15.843735,183.0,3,2,Más de 50 años,No especificado,No especificado,5ª,Otro
2fd6b40d-df21-4a0d-89df-04966bedd820,Piso en venta en Gaztambide,Gaztambide (Distrito Chamberí. Madrid Capital),https://www.pisos.com/comprar/piso-gaztambide28015-43366692243_526309/,1339000.0,2024-11-04,,,compra,2024-11-06T03:42:18.284853,225.0,5,3,No especificado,A reformar,211.0,3ª,Piso
dae0bf79-78ef-43fd-8f5d-40ba965b4914,Chalet adosado en venta en San Agustín del Guadalix,San Agustín del Guadalix,https://www.pisos.com/comprar/chalet_adosado-san_agustin_del_guadalix_centro_urbano-48401551745_997919/,575000.0,2024-10-19,,,compra,2024-11-06T03:42:20.854130,305.0,4,4,Entre 20 y 30 años,En buen estado,290.0,No especificado,Chalet
2105a9eb-7a30-49bc-808d-52d744ebe47c,Chalet pareado en venta en Moraleja de Enmedio,Moraleja de Enmedio,https://www.pisos.com/comprar/chalet_pareado-moraleja_de_enmedio_centro_urbano-48417091511_525651/,389999.0,2024-10-14,Consumo:300 kWh/m² año,Emisiones:300 Kg CO₂/m² año,compra,2024-11-06T03:42:23.305012,250.0,4,3,Entre 10 y 20 años,En buen estado,250.0,No especificado,Chalet
18177d83-4d23-490f-9873-8f72ee766378,"Piso en venta en Calle de José Ortega y Gasset, cerca de Calle de Serrano",Castellana (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-salamanca_castellana28006-47544564506_108900/,1149000.0,2024-10-23,,,compra,2024-11-06T03:42:25.871070,95.0,2,3,No especificado,A estrenar,No especificado,No especificado,Piso
b4789ea1-c450-4f9a-bed1-2e5eb0b65d50,"Piso en venta en Calle de Extremadura, cerca de Calle de la Constitución",Cerro-El Molino (Fuenlabrada),https://www.pisos.com/comprar/piso-cerro_el_molino-41715357383_525630/,251000.0,2024-02-02,,,compra,2024-11-06T03:42:28.424609,105.0,3,2,Entre 10 y 20 años,En buen estado,100.0,Principal,Piso
71f42886-3152-4a86-948b-72fc9a4d48cf,Apartamento en venta en Centro,Centro (Alcobendas),https://www.pisos.com/comprar/apartamento-alcobendas_centro28100-38389174723_101800/,229000.0,2024-09-09,,,compra,2024-11-06T03:42:30.885423,101.0,3,1,No especificado,No especificado,No especificado,No especificado,Otro
a30c6889-19b1-4d39-8572-0c3ae5e05e50,"Piso en venta en Calle Jorge Juan, cerca de Calle de Puigcerdá",Recoletos (Distrito Salamanca. Madrid Capital),https://www.pisos.com/comprar/piso-recoletos28001-28405189962_108900/,1200000.0,2024-09-17,,,compra,2024-11-06T03:42:33.436045,133.0,3,4,No especificado,A estrenar,No especificado,1ª,Piso
f85307b9-0465-4145-85d6-d4aebadad6ac,"Casa pareada en venta en Calle de Miguel Hernández, 11",Torrejón de la Calzada,https://www.pisos.com/comprar/casa_pareada-torrejon_de_la_calzada_centro_urbano-48354517288_100500/,299000.0,2024-10-31,Consumo:66 kWh/m² año,Emisiones:66 Kg CO₂/m² año,compra,2024-11-06T03:42:36.070876,147.0,4,2,Entre 20 y 30 años,En buen estado,130.0,No especificado,Casa
195fe93f-9b26-4f1a-a8a6-8ac04348b20e,Apartamento en venta en Calle de Pizarro,Universidad-Malasaña (Distrito Centro. Madrid Capital),https://www.pisos.com/comprar/apartamento-universidad_malasana28004-46757601177_101800/,665000.0,2024-08-20,,,compra,2024-11-06T03:42:38.702328,131.0,2,2,No especificado,No especificado,No especificado,2ª,Otro
9ceb8e76-aae6-449f-a383-f23c985ac704,Ático en venta en Ajalvir,Ajalvir,https://www.pisos.com/comprar/atico-ajalvir_centro_urbano-49190622434_100500/,219850.0,2024-11-05,,,compra,2024-11-06T03:42:41.168751,53.0,1,1,Entre 20 y 30 años,En buen estado,46.0,2ª,Otro
